EID,Cites,Keyword
2-s2.0-80053184849,29,genetics
2-s2.0-80053184849,29,haplotype
2-s2.0-80053184849,29,male
2-s2.0-80053184849,29,middle aged
2-s2.0-80053184849,29,multivariate analysis
2-s2.0-80053184849,29,pharmacogenetics
2-s2.0-80053184849,29,procedures
2-s2.0-80053184849,29,single nucleotide polymorphism
2-s2.0-80053184849,29,statistical model
2-s2.0-80053184849,29,treatment outcome
2-s2.0-80053184849,29,Aged
2-s2.0-80053184849,29,Anticholesteremic Agents
2-s2.0-80053184849,29,Female
2-s2.0-80053184849,29,Gene Frequency
2-s2.0-80053184849,29,Genotype
2-s2.0-80053184849,29,Haplotypes
2-s2.0-80053184849,29,Heptanoic Acids
2-s2.0-80053184849,29,Humans
2-s2.0-80053184849,29,Hypercholesterolemia
2-s2.0-80053184849,29,Linkage Disequilibrium
2-s2.0-80053184849,29,Logistic Models
2-s2.0-80053184849,29,Male
2-s2.0-80053184849,29,Middle Aged
2-s2.0-80053184849,29,Multivariate Analysis
2-s2.0-80053184849,29,Organic Anion Transporters
2-s2.0-80053184849,29,Pharmacogenetics
2-s2.0-80053184849,29,"Polymorphism, Single Nucleotide"
2-s2.0-80053184849,29,Pyrroles
2-s2.0-80053184849,29,Treatment Outcome
2-s2.0-79960347250,29,Air-gap flux
2-s2.0-79960347250,29,Air-gaps
2-s2.0-79960347250,29,Angular orientation
2-s2.0-79960347250,29,Bearingless induction motor
2-s2.0-79960347250,29,Cage induction motors
2-s2.0-79960347250,29,Cartesian coordinate
2-s2.0-79960347250,29,Magnetic energies
2-s2.0-79960347250,29,Operation range
2-s2.0-79960347250,29,Position sensors
2-s2.0-79960347250,29,Radial forces
2-s2.0-79960347250,29,Reference frame
2-s2.0-79960347250,29,Split winding
2-s2.0-79960347250,29,Stator currents
2-s2.0-79960347250,29,vector control
2-s2.0-79960347250,29,Control systems
2-s2.0-79960347250,29,Electric motors
2-s2.0-79960347250,29,Magnetic devices
2-s2.0-79960347250,29,Magnetic flux
2-s2.0-79960347250,29,Winding
2-s2.0-79960347250,29,Induction motors
2-s2.0-79955662264,29,Comparative analysis
2-s2.0-79955662264,29,DenavitHartenberg convention
2-s2.0-79955662264,29,Differential kinematics
2-s2.0-79955662264,29,Engineering concepts
2-s2.0-79955662264,29,Fundamental concepts
2-s2.0-79955662264,29,Kinematic chain
2-s2.0-79955662264,29,Kinematic modeling
2-s2.0-79955662264,29,Robot manipulator
2-s2.0-79955662264,29,Robotic manipulators
2-s2.0-79955662264,29,Robotic mechanisms
2-s2.0-79955662264,29,Flexible manipulators
2-s2.0-79955662264,29,Industrial robots
2-s2.0-79955662264,29,Modular robots
2-s2.0-79955662264,29,Robot applications
2-s2.0-79955662264,29,Robotics
2-s2.0-79955662264,29,Screws
2-s2.0-79955662264,29,Teaching
2-s2.0-79955662264,29,Kinematics
2-s2.0-79959251942,29,Crackles sounds
2-s2.0-79959251942,29,Feature vectors
2-s2.0-79959251942,29,Lung sounds
2-s2.0-79959251942,29,Multi-channel acquisition
2-s2.0-79959251942,29,Supervised neural networks
2-s2.0-79959251942,29,Univariate
2-s2.0-79959251942,29,Computer simulation
2-s2.0-79959251942,29,Covariance matrix
2-s2.0-79959251942,29,Eigenvalues and eigenfunctions
2-s2.0-79959251942,29,Neural networks
2-s2.0-79959251942,29,Parameterization
2-s2.0-79959251942,29,Power spectral density
2-s2.0-79959251942,29,Pulmonary diseases
2-s2.0-79959251942,29,Spectral density
2-s2.0-79959251942,29,Biological organs
2-s2.0-79959251942,29,abnormal respiratory sound
2-s2.0-79959251942,29,accuracy
2-s2.0-79959251942,29,adult
2-s2.0-79959251942,29,article
2-s2.0-79959251942,29,classification
2-s2.0-79959251942,29,clinical article
2-s2.0-79959251942,29,controlled study
2-s2.0-79959251942,29,female
2-s2.0-79959251942,29,human
2-s2.0-79959251942,29,interstitial lung disease
2-s2.0-79959251942,29,male
2-s2.0-79959251942,29,mathematical model
2-s2.0-79959251942,29,multivariate analysis
2-s2.0-79959251942,29,nerve cell network
2-s2.0-79959251942,29,priority journal
2-s2.0-79959251942,29,technique
2-s2.0-79959251942,29,univariate analysis
2-s2.0-79959251942,29,Adult
2-s2.0-79959251942,29,Aged
2-s2.0-79959251942,29,Analysis of Variance
2-s2.0-79959251942,29,Case-Control Studies
2-s2.0-79959251942,29,Diagnostic Techniques and Procedures
2-s2.0-79959251942,29,Female
2-s2.0-79959251942,29,Humans
2-s2.0-79959251942,29,"Lung Diseases, Interstitial"
2-s2.0-79959251942,29,Male
2-s2.0-79959251942,29,Middle Aged
2-s2.0-79959251942,29,Neural Networks (Computer)
2-s2.0-79959251942,29,Regression Analysis
2-s2.0-79959251942,29,Respiratory Sounds
2-s2.0-79959251942,29,"Signal Processing, Computer-Assisted"
2-s2.0-79959251942,29,Sound Spectrography
2-s2.0-79952185736,29,Abundance maps
2-s2.0-79952185736,29,Hyperspectral image analysis
2-s2.0-79952185736,29,Lattice algebra: affine independence
2-s2.0-79952185736,29,Lattice associative memories
2-s2.0-79952185736,29,Lattice independence
2-s2.0-79952185736,29,Lattice matrices
2-s2.0-79952185736,29,Spectral unmixing
2-s2.0-79952185736,29,Algebra
2-s2.0-79952185736,29,Associative processing
2-s2.0-79952185736,29,Associative storage
2-s2.0-79952185736,29,Image analysis
2-s2.0-79952185736,29,Neural networks
2-s2.0-79952185736,29,Remote sensing
2-s2.0-79952185736,29,Matrix algebra
2-s2.0-77958516150,29,Complete lattices
2-s2.0-77958516150,29,Fuzzy interval
2-s2.0-77958516150,29,Fuzzy mathematical morphology
2-s2.0-77958516150,29,Gray scale
2-s2.0-77958516150,29,Gray-scale images
2-s2.0-77958516150,29,Grayscale morphology
2-s2.0-77958516150,29,Image captures
2-s2.0-77958516150,29,Interval-valued fuzzy sets
2-s2.0-77958516150,29,Intuitionistic fuzzy sets
2-s2.0-77958516150,29,Modeling uncertainty in image processing
2-s2.0-77958516150,29,Morphological model
2-s2.0-77958516150,29,Spatial positions
2-s2.0-77958516150,29,Threshold approach
2-s2.0-77958516150,29,Uncertainty models
2-s2.0-77958516150,29,Fuzzy logic
2-s2.0-77958516150,29,Fuzzy sets
2-s2.0-77958516150,29,Image processing
2-s2.0-77958516150,29,Imaging systems
2-s2.0-77958516150,29,Mathematical morphology
2-s2.0-77958516150,29,Morphology
2-s2.0-77958516150,29,Fuzzy set theory
2-s2.0-78649892074,29,Forward kinematics
2-s2.0-78649892074,29,Hyper-redundancy
2-s2.0-78649892074,29,Klein form
2-s2.0-78649892074,29,Parallel manipulators
2-s2.0-78649892074,29,Screw theory
2-s2.0-78649892074,29,Quality assurance
2-s2.0-78649892074,29,Redundancy
2-s2.0-78649892074,29,Redundant manipulators
2-s2.0-78649892074,29,Screws
2-s2.0-78649892074,29,Kinematics
2-s2.0-78650758082,29,External influences
2-s2.0-78650758082,29,Field sampling
2-s2.0-78650758082,29,Forest fires
2-s2.0-78650758082,29,High frequency
2-s2.0-78650758082,29,Interannual
2-s2.0-78650758082,29,LANDSAT
2-s2.0-78650758082,29,Landsat images
2-s2.0-78650758082,29,Multi-temporal
2-s2.0-78650758082,29,NDVI data
2-s2.0-78650758082,29,Normalized difference vegetation index
2-s2.0-78650758082,29,Phenological cycles
2-s2.0-78650758082,29,Post-fire
2-s2.0-78650758082,29,Regeneration process
2-s2.0-78650758082,29,Spatial
2-s2.0-78650758082,29,Temporal
2-s2.0-78650758082,29,Vegetation dynamics
2-s2.0-78650758082,29,Vegetation response
2-s2.0-78650758082,29,Vegetation type
2-s2.0-78650758082,29,Deforestation
2-s2.0-78650758082,29,Fires
2-s2.0-78650758082,29,Pixels
2-s2.0-78650758082,29,Reforestation
2-s2.0-78650758082,29,Remote sensing
2-s2.0-78650758082,29,Satellite imagery
2-s2.0-78650758082,29,Vegetation
2-s2.0-78650758082,29,forest fire
2-s2.0-78650758082,29,Landsat
2-s2.0-78650758082,29,NDVI
2-s2.0-78650758082,29,pixel
2-s2.0-78650758082,29,regeneration
2-s2.0-78650758082,29,satellite imagery
2-s2.0-78650758082,29,spatiotemporal analysis
2-s2.0-78650758082,29,SPOT
2-s2.0-78650758082,29,vegetation type
2-s2.0-84897722407,28,Bose-Einstein condensation
2-s2.0-84897722407,28,Cosmology
2-s2.0-84897722407,28,Gravitation
2-s2.0-84897722407,28,Statistical mechanics
2-s2.0-84897722407,28,Bose-Einstein condensates
2-s2.0-84897722407,28,Dark matter
2-s2.0-84897722407,28,Scalar fields
2-s2.0-84897722407,28,The standard model
2-s2.0-84897722407,28,Galaxies
2-s2.0-84878146397,28,Boost DC-DC converter
2-s2.0-84878146397,28,Current ripples
2-s2.0-84878146397,28,Hardware prototype
2-s2.0-84878146397,28,High voltage gain
2-s2.0-84878146397,28,Input current ripple
2-s2.0-84878146397,28,Number of components
2-s2.0-84878146397,28,Power conversion
2-s2.0-84878146397,28,Reactive components
2-s2.0-84878146397,28,DC-DC converters
2-s2.0-84878146397,28,Mathematical models
2-s2.0-84878146397,28,Topology
2-s2.0-84877114959,28,benzene derivative
2-s2.0-84877114959,28,furan derivative
2-s2.0-84877114959,28,tetraoxa[8]circulene derivative
2-s2.0-84877114959,28,unclassified drug
2-s2.0-84877114959,28,aromatization
2-s2.0-84877114959,28,article
2-s2.0-84877114959,28,chemical analysis
2-s2.0-84877114959,28,chemical modification
2-s2.0-84877114959,28,chemical structure
2-s2.0-84877114959,28,density functional theory
2-s2.0-84877114959,28,priority journal
2-s2.0-84877114959,28,synthesis
2-s2.0-84875087582,28,abscisic acid
2-s2.0-84875087582,28,auxin
2-s2.0-84875087582,28,cell wall degrading enzyme
2-s2.0-84875087582,28,cutinase
2-s2.0-84875087582,28,enzyme
2-s2.0-84875087582,28,ethylene
2-s2.0-84875087582,28,flavonoid
2-s2.0-84875087582,28,peroxidase
2-s2.0-84875087582,28,phytoalexin
2-s2.0-84875087582,28,phytohormone
2-s2.0-84875087582,28,polygalacturonase
2-s2.0-84875087582,28,protein Pep1
2-s2.0-84875087582,28,proteinase
2-s2.0-84875087582,28,reactive oxygen metabolite
2-s2.0-84875087582,28,unclassified drug
2-s2.0-84875087582,28,virulence factor
2-s2.0-84875087582,28,angiosperm
2-s2.0-84875087582,28,apoptosis
2-s2.0-84875087582,28,bacterial infection
2-s2.0-84875087582,28,bioaccumulation
2-s2.0-84875087582,28,biotic stress
2-s2.0-84875087582,28,Botrytis cinerea
2-s2.0-84875087582,28,cell activation
2-s2.0-84875087582,28,cell wall
2-s2.0-84875087582,28,coping behavior
2-s2.0-84875087582,28,enzyme binding
2-s2.0-84875087582,28,enzyme degradation
2-s2.0-84875087582,28,gene activation
2-s2.0-84875087582,28,gene expression
2-s2.0-84875087582,28,gene function
2-s2.0-84875087582,28,homologous recombination
2-s2.0-84875087582,28,hormone action
2-s2.0-84875087582,28,metabolite
2-s2.0-84875087582,28,microbial colonization
2-s2.0-84875087582,28,molecular evolution
2-s2.0-84875087582,28,moss
2-s2.0-84875087582,28,nonhuman
2-s2.0-84875087582,28,Oomycetes
2-s2.0-84875087582,28,PAL gene
2-s2.0-84875087582,28,Pectobacterium carotovorum
2-s2.0-84875087582,28,physcomitrella patens
2-s2.0-84875087582,28,plant cell
2-s2.0-84875087582,28,plant defense
2-s2.0-84875087582,28,plant disease
2-s2.0-84875087582,28,plant evolution
2-s2.0-84875087582,28,plant gene
2-s2.0-84875087582,28,plant genome
2-s2.0-84875087582,28,plant pathogen interaction
2-s2.0-84875087582,28,plant response
2-s2.0-84875087582,28,plant stress
2-s2.0-84875087582,28,PR1 gene
2-s2.0-84875087582,28,protein synthesis
2-s2.0-84875087582,28,pythium debaryanum
2-s2.0-84875087582,28,Pythium irregulare
2-s2.0-84875087582,28,respiratory burst
2-s2.0-84875087582,28,review
2-s2.0-84875087582,28,signal transduction
2-s2.0-84875087582,28,ultraviolet B radiation
2-s2.0-84871735725,28,Complex equipment
2-s2.0-84871735725,28,Control engineering
2-s2.0-84871735725,28,Distance laboratories
2-s2.0-84871735725,28,Flexible service
2-s2.0-84871735725,28,Parallel robots
2-s2.0-84871735725,28,Remote experimentation
2-s2.0-84871735725,28,Remote experiments
2-s2.0-84871735725,28,Remote laboratories
2-s2.0-84871735725,28,Research activities
2-s2.0-84871735725,28,Robotic systems
2-s2.0-84871735725,28,Systems research
2-s2.0-84871735725,28,Education
2-s2.0-84871735725,28,Experiments
2-s2.0-84871735725,28,Robots
2-s2.0-84871735725,28,Laboratories
2-s2.0-84877327563,28,potassium ion
2-s2.0-84877327563,28,proton
2-s2.0-84877327563,28,sodium ion
2-s2.0-84877327563,28,sodium proton exchange protein
2-s2.0-84877327563,28,carrier protein
2-s2.0-84877327563,28,ion
2-s2.0-84877327563,28,sodium
2-s2.0-84877327563,28,sodium chloride
2-s2.0-84877327563,28,vegetable protein
2-s2.0-84877327563,28,article
2-s2.0-84877327563,28,bioaccumulation
2-s2.0-84877327563,28,cell activity
2-s2.0-84877327563,28,cell membrane conductance
2-s2.0-84877327563,28,cell membrane potential
2-s2.0-84877327563,28,Chenopodium quinoa
2-s2.0-84877327563,28,controlled study
2-s2.0-84877327563,28,genetic variability
2-s2.0-84877327563,28,genome analysis
2-s2.0-84877327563,28,genotyping technique
2-s2.0-84877327563,28,ion transport
2-s2.0-84877327563,28,mesophyll cell
2-s2.0-84877327563,28,molecular dynamics
2-s2.0-84877327563,28,nonhuman
2-s2.0-84877327563,28,plant cell
2-s2.0-84877327563,28,plant genome
2-s2.0-84877327563,28,plant leaf
2-s2.0-84877327563,28,potassium transport
2-s2.0-84877327563,28,prediction
2-s2.0-84877327563,28,proton sodium exchange
2-s2.0-84877327563,28,salt tolerance
2-s2.0-84877327563,28,sensitivity analysis
2-s2.0-84877327563,28,sodium transport
2-s2.0-84877327563,28,tonoplast
2-s2.0-84877327563,28,cell membrane
2-s2.0-84877327563,28,cell vacuole
2-s2.0-84877327563,28,channel gating
2-s2.0-84877327563,28,drug effects
2-s2.0-84877327563,28,genetics
2-s2.0-84877327563,28,genotype
2-s2.0-84877327563,28,halophyte
2-s2.0-84877327563,28,intracellular membrane
2-s2.0-84877327563,28,kinetics
2-s2.0-84877327563,28,metabolism
2-s2.0-84877327563,28,physiological stress
2-s2.0-84877327563,28,salinity
2-s2.0-84877327563,28,Cell Membrane
2-s2.0-84877327563,28,Chenopodium quinoa
2-s2.0-84877327563,28,Genotype
2-s2.0-84877327563,28,Intracellular Membranes
2-s2.0-84877327563,28,Ion Channel Gating
2-s2.0-84877327563,28,Ions
2-s2.0-84877327563,28,Kinetics
2-s2.0-84877327563,28,Membrane Transport Proteins
2-s2.0-84877327563,28,Mesophyll Cells
2-s2.0-84877327563,28,Plant Proteins
2-s2.0-84877327563,28,Salinity
2-s2.0-84877327563,28,Salt-Tolerance
2-s2.0-84877327563,28,Salt-Tolerant Plants
2-s2.0-84877327563,28,Sodium
2-s2.0-84877327563,28,Sodium Chloride
2-s2.0-84877327563,28,"Stress, Physiological"
2-s2.0-84877327563,28,Vacuoles
2-s2.0-84877084552,28,acetylcysteine
2-s2.0-84877084552,28,alpha tocopherol
2-s2.0-84877084552,28,ascorbic acid
2-s2.0-84877084552,28,bilirubin
2-s2.0-84877084552,28,catalase
2-s2.0-84877084552,28,cathepsin B
2-s2.0-84877084552,28,copper zinc superoxide dismutase
2-s2.0-84877084552,28,cystatin B
2-s2.0-84877084552,28,DNA
2-s2.0-84877084552,28,free radical
2-s2.0-84877084552,28,glutathione peroxidase
2-s2.0-84877084552,28,hydroperoxide
2-s2.0-84877084552,28,hydroxyl radical
2-s2.0-84877084552,28,manganese superoxide dismutase
2-s2.0-84877084552,28,midazolam
2-s2.0-84877084552,28,multidrug resistance protein
2-s2.0-84877084552,28,oxygen
2-s2.0-84877084552,28,peroxy radical
2-s2.0-84877084552,28,phenobarbital
2-s2.0-84877084552,28,phenytoin
2-s2.0-84877084552,28,propofol
2-s2.0-84877084552,28,reactive nitrogen species
2-s2.0-84877084552,28,reactive oxygen metabolite
2-s2.0-84877084552,28,retinol
2-s2.0-84877084552,28,superoxide
2-s2.0-84877084552,28,thiamylal
2-s2.0-84877084552,28,thiopental
2-s2.0-84877084552,28,unindexed drug
2-s2.0-84877084552,28,uric acid
2-s2.0-84877084552,28,valproic acid
2-s2.0-84877084552,28,anticonvulsive agent
2-s2.0-84877084552,28,antioxidant
2-s2.0-84877084552,28,reactive oxygen metabolite
2-s2.0-84877084552,28,adjuvant therapy
2-s2.0-84877084552,28,antioxidant activity
2-s2.0-84877084552,28,atelectasis
2-s2.0-84877084552,28,biochemistry
2-s2.0-84877084552,28,blood brain barrier
2-s2.0-84877084552,28,blood cerebrospinal fluid barrier
2-s2.0-84877084552,28,brain surgery
2-s2.0-84877084552,28,disease association
2-s2.0-84877084552,28,DNA damage
2-s2.0-84877084552,28,drug megadose
2-s2.0-84877084552,28,drug penetration
2-s2.0-84877084552,28,drug research
2-s2.0-84877084552,28,drug treatment failure
2-s2.0-84877084552,28,drug withdrawal
2-s2.0-84877084552,28,electroencephalography
2-s2.0-84877084552,28,epilepsy
2-s2.0-84877084552,28,Fenton reaction
2-s2.0-84877084552,28,human
2-s2.0-84877084552,28,hypotension
2-s2.0-84877084552,28,ketogenic diet
2-s2.0-84877084552,28,kidney failure
2-s2.0-84877084552,28,leukopenia
2-s2.0-84877084552,28,liver injury
2-s2.0-84877084552,28,multidrug resistance
2-s2.0-84877084552,28,nonhuman
2-s2.0-84877084552,28,oxidation reduction reaction
2-s2.0-84877084552,28,oxidative stress
2-s2.0-84877084552,28,protein expression
2-s2.0-84877084552,28,quality of life
2-s2.0-84877084552,28,review
2-s2.0-84877084552,28,thrombophlebitis
2-s2.0-84877084552,28,animal
2-s2.0-84877084552,28,disease model
2-s2.0-84877084552,28,drug resistance
2-s2.0-84877084552,28,epilepsy
2-s2.0-84877084552,28,metabolism
2-s2.0-84877084552,28,Animals
2-s2.0-84877084552,28,Anticonvulsants
2-s2.0-84877084552,28,Antioxidants
2-s2.0-84877084552,28,"Disease Models, Animal"
2-s2.0-84877084552,28,Drug Resistance
2-s2.0-84877084552,28,Epilepsy
2-s2.0-84877084552,28,Humans
2-s2.0-84877084552,28,Oxidative Stress
2-s2.0-84877084552,28,Reactive Oxygen Species
2-s2.0-84864217579,28,Break down
2-s2.0-84864217579,28,Commercial implementation
2-s2.0-84864217579,28,Computational costs
2-s2.0-84864217579,28,Detection tasks
2-s2.0-84864217579,28,False negative rate
2-s2.0-84864217579,28,False positive
2-s2.0-84864217579,28,Future trends
2-s2.0-84864217579,28,Intelligent transportation systems
2-s2.0-84864217579,28,Number of false alarms
2-s2.0-84864217579,28,Pedestrian detection
2-s2.0-84864217579,28,Pedestrian detection system
2-s2.0-84864217579,28,Pedestrian protection
2-s2.0-84864217579,28,Physical objects
2-s2.0-84864217579,28,Region of interest
2-s2.0-84864217579,28,Regions of interest
2-s2.0-84864217579,28,Relative distances
2-s2.0-84864217579,28,Research studies
2-s2.0-84864217579,28,Selection stages
2-s2.0-84864217579,28,Sensor configurations
2-s2.0-84864217579,28,Stereo
2-s2.0-84864217579,28,Stereo-based
2-s2.0-84864217579,28,Vision based
2-s2.0-84864217579,28,Accidents
2-s2.0-84864217579,28,Intelligent systems
2-s2.0-84864217579,28,Intelligent vehicle highway systems
2-s2.0-84864217579,28,Surveys
2-s2.0-84864217579,28,Vehicle locating systems
2-s2.0-84864217579,28,Pedestrian safety
2-s2.0-84864217579,28,classification
2-s2.0-84864217579,28,intelligent transportation system
2-s2.0-84864217579,28,pedestrian
2-s2.0-84858342275,28,Artificial intelligence methods
